,subSiteID,Scale,dateR,rich,rich_sd,div,div_sd,abund,AbundUnitsOrig,study_sub_site,studyName,Reference,Source,Collector,Sys,Loc,studySub,protist,coral,plant,algae,fish,inverts,mobile.inverts,sessile.inverts,marine.mammals,phytoplankton,zooplankton,mesh.size,mesh.size.units,Descriptor.of.Taxa.Sampled,Vis,Trwl,Line,Drdg,Trp,PltSz,PltSzUnits,PltN,SiAreaCalc,SiLinearExtentUnits,site,Event,Event_type,Lat,Long,A_priori,Year_of_Event,study_site
3844,SBCmobS_AQUE_R,alpha,2001-08-01,9,4.277849927,1.198670167,,139.75,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3845,SBCmobS_AQUE_R,alpha,2002-08-01,6.75,2.167948339,1.512334577,,26.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3846,SBCmobS_AQUE_R,alpha,2003-08-01,8.5,3.016620626,1.763422963,,36.75,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3847,SBCmobS_AQUE_R,alpha,2004-08-01,8,2.338090389,1.670561644,,43.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3848,SBCmobS_AQUE_R,alpha,2005-08-01,9,2.136976057,1.537878739,,43,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3849,SBCmobS_AQUE_R,alpha,2006-08-01,7.75,2.136976057,1.44919969,,44.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3850,SBCmobS_AQUE_R,alpha,2007-08-01,8.5,2.639444386,1.477424168,,81.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3851,SBCmobS_AQUE_R,alpha,2008-08-01,11.5,2.228601953,1.701663041,,100.75,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3852,SBCmobS_AQUE_R,alpha,2009-08-01,11,1.722401424,1.836927503,,129.75,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3853,SBCmobS_AQUE_R,alpha,2010-08-01,11.5,2.065591118,1.59486155,,146,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3854,SBCmobS_AQUE_R,alpha,2011-08-01,12.25,1.505545305,1.627236143,,128.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3855,SBCmobS_AQUE_R,alpha,2012-08-01,12,1.471960144,1.745435912,,105.5,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3856,SBCmobS_AQUE_R,alpha,2013-08-01,9.75,1.632993162,1.839539492,,65.25,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3857,SBCmobS_AQUE_R,alpha,2014-08-01,8.75,2.607680962,1.585163741,,65,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3858,SBCmobS_AQUE_S,gamma,2001-08-01,16,,1.705765212,,559,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3859,SBCmobS_AQUE_S,gamma,2002-08-01,17,,1.981019693,,106,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3860,SBCmobS_AQUE_S,gamma,2003-08-01,16,,2.170974138,,147,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3861,SBCmobS_AQUE_S,gamma,2004-08-01,16,,2.091510472,,174,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3862,SBCmobS_AQUE_S,gamma,2005-08-01,17,,2.076799241,,172,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3863,SBCmobS_AQUE_S,gamma,2006-08-01,13,,1.892172023,,178,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3864,SBCmobS_AQUE_S,gamma,2007-08-01,15,,1.95262666,,326,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3865,SBCmobS_AQUE_S,gamma,2008-08-01,18,,2.252808022,,403,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3866,SBCmobS_AQUE_S,gamma,2009-08-01,17,,2.077251152,,519,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3867,SBCmobS_AQUE_S,gamma,2010-08-01,19,,1.760739847,,584,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3868,SBCmobS_AQUE_S,gamma,2011-08-01,19,,1.811570091,,514,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3869,SBCmobS_AQUE_S,gamma,2012-08-01,18,,2.079021118,,422,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3870,SBCmobS_AQUE_S,gamma,2013-08-01,18,,2.071087123,,261,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3871,SBCmobS_AQUE_S,gamma,2014-08-01,18,,1.785340204,,260,individualsPerSample,SBC-SBCmobS-AQUE,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,AQUE,No,None,34.46774988,-120.11905,No,NA,SBC-AQUE
3872,SBCmobS_BULL_R,alpha,2001-08-01,6.333333333,0.577350269,1.095276137,,88.66666667,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3873,SBCmobS_BULL_R,alpha,2002-08-01,5.666666667,4.041451884,0.93596233,,108.6666667,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3874,SBCmobS_BULL_R,alpha,2003-08-01,6.666666667,0.577350269,1.394513727,,53,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3875,SBCmobS_BULL_R,alpha,2004-08-01,6,1.732050808,1.531149813,,18.33333333,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3876,SBCmobS_BULL_R,alpha,2005-08-01,7.333333333,2.081665999,1.682684947,,41.66666667,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3877,SBCmobS_BULL_R,alpha,2006-08-01,5.333333333,1.527525232,1.243026414,,61.66666667,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3878,SBCmobS_BULL_R,alpha,2007-08-01,7.333333333,1.154700538,1.423047059,,81,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3879,SBCmobS_BULL_R,alpha,2008-08-01,6.333333333,2.309401077,1.532272107,,49.33333333,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3880,SBCmobS_BULL_R,alpha,2009-08-01,8.333333333,1.527525232,1.524536778,,103.3333333,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3881,SBCmobS_BULL_R,alpha,2010-08-01,8.333333333,0.577350269,1.556434639,,74,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3882,SBCmobS_BULL_R,alpha,2011-08-01,5.666666667,1.527525232,1.485182683,,29.33333333,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3883,SBCmobS_BULL_R,alpha,2012-08-01,3.666666667,1.154700538,1.024773103,,10.66666667,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3884,SBCmobS_BULL_R,alpha,2013-08-01,5.333333333,0.577350269,1.177462888,,36,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3885,SBCmobS_BULL_R,alpha,2014-08-01,5,1.732050808,1.309066908,,10,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3886,SBCmobS_BULL_S,gamma,2001-08-01,9,,1.108981171,,266,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3887,SBCmobS_BULL_S,gamma,2002-08-01,12,,1.11669273,,326,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3888,SBCmobS_BULL_S,gamma,2003-08-01,10,,1.436509279,,159,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3889,SBCmobS_BULL_S,gamma,2004-08-01,8,,1.830681741,,55,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3890,SBCmobS_BULL_S,gamma,2005-08-01,12,,1.813480407,,125,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3891,SBCmobS_BULL_S,gamma,2006-08-01,8,,1.53110232,,185,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3892,SBCmobS_BULL_S,gamma,2007-08-01,11,,1.633512676,,243,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3893,SBCmobS_BULL_S,gamma,2008-08-01,9,,1.673894369,,148,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3894,SBCmobS_BULL_S,gamma,2009-08-01,11,,1.814148763,,310,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3895,SBCmobS_BULL_S,gamma,2010-08-01,12,,1.885446855,,222,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3896,SBCmobS_BULL_S,gamma,2011-08-01,7,,1.848069872,,88,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3897,SBCmobS_BULL_S,gamma,2012-08-01,6,,1.404462194,,32,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3898,SBCmobS_BULL_S,gamma,2013-08-01,9,,1.356136385,,108,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3899,SBCmobS_BULL_S,gamma,2014-08-01,10,,1.978309264,,30,individualsPerSample,SBC-SBCmobS-BULL,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,BULL,No,None,34.45850533,-120.33349,No,NA,SBC-BULL
3900,SBCmobS_CARP_R,alpha,2001-08-01,9.25,1.908627031,1.06911938,,396.5,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3901,SBCmobS_CARP_R,alpha,2002-08-01,11.375,1.060660172,1.283218153,,413.5,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3902,SBCmobS_CARP_R,alpha,2003-08-01,9.625,1.767766953,1.337052974,,337.375,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3903,SBCmobS_CARP_R,alpha,2004-08-01,9.75,1.982062418,1.382618771,,251.625,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3904,SBCmobS_CARP_R,alpha,2005-08-01,10.5,1.309307341,1.404180562,,201.25,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3905,SBCmobS_CARP_R,alpha,2006-08-01,9.25,1.832250763,1.361358303,,190.75,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
3906,SBCmobS_CARP_R,alpha,2007-08-01,10.625,2.825268635,1.469771432,,153.75,individualsPerSample,SBC-SBCmobS-CARP,SBC,"SBC-LTER, 2015",NA,RE,rocky subtidal,"Santa Barbara, California, United States",SBCmobS,0,0,0,0,0,1,1,0,0,0,0,NA,NA,benthic invertebrate consumers,1,0,0,0,0,80,m2,2--8,400,km,CARP,No,None,34.3916319,-119.5416933,No,NA,SBC-CARP
