"x","y","location_key","QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","SiSz","SiSz..units.","PltSz","PltSz..units.","Expected.Change.Direction","Event.Notes","PlotSize","SiteSize","SiteSizeUnits","PlotSizeUnits","id","taxa","n1","sub1","I1","ind1_error","ind1_error_type","P1","T1","T1m","SppR1","SppR1.Error","SppR1.Error.Type","Shan1","Shan1.Error","Shan1.Error.Type","Simps1","Simps1.Error","Simps1.Error.Type","Even1","Even1.Error","Even1.Error.Type","SppR1.SD","Shan1.SD","Simps1.SD","Even1.SD","n2","sub2","I2","ind2_error","ind2_error_type","P2","T2","T2m","SppR2","SppR2.Error","SppR2.Error.Type","Shan2","Shan2.Error","Shan2.Error.Type","Simps2","Simps2.Error","Simps2.Error.Type","Even2","Even2.Error","Even2.Error.Type","Event.type.2","SppR2.SD","Shan2.SD","Simps2.SD","Even2.SD","Duration","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","rich_ROM_uw","rich_ROM_w","shan_ROM_uw","shan_ROM_w","rich_SMD_uw","rich_SMD_w","shan_SMD_uw","shan_SMD_w","Study.ID.y","Reference.y","Site.y","Shape","Source.y","Checked","Notes.y","mean_imps","raster_vel","raster_lin"
0.283333,53.73,"497_5A",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","5A",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","271","Mixed",3,NA,NA,NA,NA,NA,1994,9,1.3,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,"Restoration",NA,NA,NA,NA,1,-0.6,NA,NA,NA,-0.619039208406224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_5B",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","5B",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","272","Mixed",3,NA,NA,NA,NA,NA,1994,9,0.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,2.3,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,1,2,NA,NA,NA,2.03688192726104,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_5C",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","5C",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","273","Mixed",3,NA,NA,NA,NA,NA,1994,9,10.3,NA,NA,2.1,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,8.7,NA,NA,2.4,NA,NA,NA,NA,NA,0.8,NA,NA,"Restoration",NA,NA,NA,NA,1,-1.6,NA,NA,NA,-0.168820869575052,NA,NA,NA,0.3,NA,NA,NA,0.133531392624523,NA,NA,NA,0.2,NA,NA,NA,0.287682072451781,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_5D",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","5D",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","274","Mixed",3,NA,NA,NA,NA,NA,1994,9,9,NA,NA,2.1,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,11.7,NA,NA,2.8,NA,NA,NA,NA,NA,0.8,NA,NA,"Restoration",NA,NA,NA,NA,1,2.7,NA,NA,NA,0.262364264467491,NA,NA,NA,0.7,NA,NA,NA,0.287682072451781,NA,NA,NA,0.1,NA,NA,NA,0.133531392624523,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_5E",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","5E",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","275","Mixed",3,NA,NA,NA,NA,NA,1994,9,9,NA,NA,2,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,3.3,NA,NA,1.2,NA,NA,NA,NA,NA,0.7,NA,NA,"Restoration",NA,NA,NA,NA,1,-5.7,NA,NA,NA,-1.00330210886378,NA,NA,NA,-0.8,NA,NA,NA,-0.510825623765991,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_6A",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","6A",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","276","Mixed",3,NA,NA,NA,NA,NA,1994,9,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restoration",NA,NA,NA,NA,1,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_7A",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","7A",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","277","Mixed",3,NA,NA,NA,NA,NA,1994,9,1.3,NA,NA,0.4,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,2,NA,NA,0.7,NA,NA,NA,NA,NA,0.1,NA,NA,"Restoration",NA,NA,NA,NA,1,0.7,NA,NA,NA,0.430782916092454,NA,NA,NA,0.3,NA,NA,NA,0.559615787935423,NA,NA,NA,-0.7,NA,NA,NA,-2.07944154167984,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_7B",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","7B",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","278","Mixed",3,NA,NA,NA,NA,NA,1994,9,3,NA,NA,1.5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,1.3,NA,NA,0.3,NA,NA,NA,NA,NA,0.6,NA,NA,"Restoration",NA,NA,NA,NA,1,-1.7,NA,NA,NA,-0.836248024200619,NA,NA,NA,-1.2,NA,NA,NA,-1.6094379124341,NA,NA,NA,-0.4,NA,NA,NA,-0.510825623765991,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_7C",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","7C",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","279","Mixed",3,NA,NA,NA,NA,NA,1994,9,7.3,NA,NA,2.1,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,5.7,NA,NA,1.3,NA,NA,NA,NA,NA,0.5,NA,NA,"Restoration",NA,NA,NA,NA,1,-1.6,NA,NA,NA,-0.247408173313841,NA,NA,NA,-0.8,NA,NA,NA,-0.479573080261886,NA,NA,NA,-0.2,NA,NA,NA,-0.336472236621213,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_7D",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","7D",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","280","Mixed",3,NA,NA,NA,NA,NA,1994,9,9.7,NA,NA,2.7,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,8,NA,NA,1.6,NA,NA,NA,NA,NA,0.9,NA,NA,"Restoration",NA,NA,NA,NA,1,-1.7,NA,NA,NA,-0.192684343829501,NA,NA,NA,-1.1,NA,NA,NA,-0.523248143764548,NA,NA,NA,0.1,NA,NA,NA,0.117783035656383,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
0.283333,53.73,"497_7E",NA,497,"Mazik et al., 2007","AH",0,0,0,0,0,1,1,0,0,0,NA,NA,"Infaunal invertebrates","subtidal mudflat",53.73,0.283333,"England","Yes","Created Mudflats","Yes",NA,NA,0,0,0,1,0,"Table 2","7E",2,"km^2",1177,"cm^2","Positive",NA,0.1177,2e+06,"m^2","m^2","281","Mixed",3,NA,NA,NA,NA,NA,1994,9,7,NA,NA,2,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1995,9,6.3,NA,NA,2.4,NA,NA,NA,NA,NA,0.7,NA,NA,"Restoration",NA,NA,NA,NA,1,-0.7,NA,NA,NA,-0.105360515657826,NA,NA,NA,0.4,NA,NA,NA,0.182321556793955,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.38243993123372,60.4193605467236,0.146193210985085
-124.18,44.65,"506_NH05",NA,506,"Hoof et al 2006","MH",0,0,0,0,0,0,0,0,0,1,202,"um","copepods","coastal shelf",44.65,-124.18,"Oregon Coast, Oregon, USA","Yes","Weak El Nino, El Nino, El Nino, El Nino, El Nino, La Nina, Weak El Nino, Weak El Nino","No","1969, 1972, 1983, 1997, 1998, 1999, 2002, 2003","They took samples during El Nino, La Nina years.  Even classifies years as ""Weak El Nino"".  Also, they pooled samples by season (summer and winter).  I chose the middle month from their classification",0,1,0,0,0,"Table 2","NH05",NA,NA,20,"cm^3","Uncertain",NA,2e-05,NA,NA,"m^3","282","zooplankton",1,10,NA,NA,NA,NA,1969,6,10,0.71,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,NA,NA,NA,1,10,NA,NA,NA,NA,2004,1,14.9,0.99,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Nino",0.99,NA,NA,NA,35,4.9,1.4842,NA,NA,0.398776119957368,0.00945566600603576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,506,"Hoof et al 2006","NH05","point","text","Using google earth",NA,2.59786152839661,-0.932568900010917,-0.00154110859969648
9.133,38.41,"509_All",NA,509,"Beldade et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"cryptobenthic fish","rocky subtidal",38.41,9.133,"Portugal","No",NA,"No",NA,NA,1,0,0,0,0,"Table 2","All",5,"km^2",63.9,"m",NA,NA,63.9,5e+06,"m^2","m","283","fish",15,NA,NA,NA,NA,NA,2002,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,2003,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,0.117783035656383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.15741682052612,8.54213232985347,0.0200062744173324
55.735333,-20.921773,"516_Site 12","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 12",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","445","Mixed",1,3,678.125,NA,NA,NA,1994,6,28.57142857,NA,NA,2.448648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,878.125,NA,NA,NA,2003,6,35,NA,NA,2.783783784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.42857143,NA,NA,NA,0.20294084404669,NA,NA,NA,0.335135135,NA,NA,NA,0.128274775114884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
55.735333,-20.921773,"516_Site 14","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 14",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","446","Mixed",1,3,581.25,NA,NA,NA,1999,6,27.85714286,NA,NA,2.062162162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,575,NA,NA,NA,2003,6,38.92857143,NA,NA,2.621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11.07142857,NA,NA,NA,0.334639055473685,NA,NA,NA,0.55945946,NA,NA,NA,0.240038040435938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
55.735333,-20.921773,"516_Site 16","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 16",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","447","Mixed",1,3,900,NA,NA,NA,1999,6,10.71428571,NA,NA,2.289189189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,984.375,NA,NA,NA,2003,6,24.64285714,NA,NA,2.862162162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.92857143,NA,NA,NA,0.832909123219162,NA,NA,NA,0.572972973,NA,NA,NA,0.22337965097534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
55.735333,-20.921773,"516_Site 17","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 17",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","448","Mixed",1,3,800,NA,NA,NA,1996,6,17.85714286,NA,NA,2.354054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1246.875,NA,NA,NA,2003,6,25,NA,NA,2.489189189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.14285714,NA,NA,NA,0.336472236461213,NA,NA,NA,0.135135135,NA,NA,NA,0.0558180593497618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
55.735333,-20.921773,"516_Site 3","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 3",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","449","Mixed",1,3,134.375,NA,NA,NA,1994,6,15,NA,NA,2.048648649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,425,NA,NA,NA,2003,6,21.07142857,NA,NA,0.837837838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.07142857,NA,NA,NA,0.339867825554555,NA,NA,NA,-1.210810811,NA,NA,NA,-0.894111088141135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
55.735333,-20.921773,"516_Site 9","Y",516,"Bigot et al (2006)",NA,0,0,0,0,1,1,1,0,0,0,1,"mm^2","All macrobenthos","coastal shelf",-20.921773,55.735333,"St. Denis Island","Yes",NA,"Yes","1990",NA,0,0,0,1,0,"Fig4","Site 9",10,"km^2",0.3,"m^2",NA,NA,0.3,1e+07,"m^2","m^2","450","Mixed",1,3,443.75,NA,NA,NA,1996,6,30,NA,NA,2.354054054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,309.375,NA,NA,NA,2003,6,25,NA,NA,2.794594595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-5,NA,NA,NA,-0.182321556793955,NA,NA,NA,0.440540541,NA,NA,NA,0.171548078383901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4.08275318145752,30.9549538801314,0.0646589743233802
-76.23,37.15,"51_All",NA,51,"Sobocinski, et al., 2013","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"Small, inshore seagrass fish","seagrass",37.15,-76.23,"Chesapeake Bay","No",NA,"No",NA,NA,0,1,0,0,0,"Figure 7","All",72,"km^2",907,"m^2",NA,NA,907,7.2e+07,"m^2","m^2","50","fish",143,NA,NA,NA,NA,NA,1977,2,0.15,0.01,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119582607431014,NA,NA,NA,289,NA,NA,NA,NA,NA,2011,1,5.8,0.2,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,NA,NA,34,5.65,0.0401,2.02635960392155,0.01520568363834,3.65497790243825,0.00563350508653719,2.34453912783956,0.01641544832875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.96573269367218,5.85231080937036,0.0796020265029363
-61.05,13.81,"524_Fishery",NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean","No",NA,"No",NA,NA,1,0,0,0,0,"Figure 2e","Fishery",20,"km^2",375,"m^3",NA,NA,375,2e+07,"m^2","m^3","285","fish",83,NA,NA,NA,NA,NA,1995,8,25.5,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,83,NA,NA,NA,NA,NA,2002,8,30.3,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.64417343165772,NA,NA,NA,7,4.8,0.32,1.31113673772978,0.02927433597899,0.172469260350943,0.000420334061224821,1.31113673772978,0.0293604607027553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,131.087094622343,0.0356280072633733
-61.05,13.81,"524_Reserve",NA,524,"Hawkins et al., 2006","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"commercially relevant reef fish","coral reef",13.81,-61.05,"Caribbean","No",NA,"No",NA,NA,1,0,0,0,0,"Figure 2e","Reserve",20,"km^2",375,"m^3",NA,NA,375,2e+07,"m^2","m^3","286","fish",114,NA,NA,NA,NA,NA,1995,8,26.6,0.3,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.20312347560939,NA,NA,NA,114,NA,NA,NA,NA,NA,2002,8,31.6,0.4,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27083130081252,NA,NA,NA,7,5,0.25,1.32013110427891,0.0213656713431681,0.172245904805213,0.000287428425736271,1.32013110427891,0.0217120147777542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,131.087094622343,0.0356280072633733
150.736707,-35.082495,"538_Burrill Lake","Y",538,"Jones and West (2008)","PK",0,0,0,1,0,0,0,0,0,0,NA,NA,"Fishes","coastal shelf",-35.082495,150.736707,"SouthEastern Australia","No",NA,"No",NA,"This study examined the diversity of fish in coastal lakes, which is an odd way to just say estuary.",1,0,0,0,0,"Fig 2 & 3","Burrill Lake",100,"m^2",25,"m^2",NA,NA,25,100,"m^2","m^2","287","fish",4,NA,2444.047619,NA,NA,NA,1997,10,8.24691358,1.086419753,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.172839506,NA,NA,NA,4,NA,2726.190476,NA,NA,NA,1999,10,6.962962963,1.037037037,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.074074074,NA,NA,NA,2,-1.283950617,2.25575369581832,-0.52507416724564,0.517231430069294,-0.169233922003328,0.0395364953259264,-0.52507416724564,0.520380778014041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,3.0932788848877,37.761049309173,0.209240871772223
150.86,-34.55,"538_Burrill Lake",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,"No",NA,NA,0,1,0,0,0,"Figure 3","Burrill Lake",300,"km^2",25,"m^2",NA,NA,25,3e+08,"m^2","m^2","291","fish",12,NA,NA,NA,NA,NA,1997,10,7.1,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,5.9,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,2,-1.2,1.62,-0.371602131828048,0.169543503007899,-0.185142433135596,0.039337415952761,-0.371602131828048,0.172397069588549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA
150.86,-34.55,"538_Coila Lake",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,"No",NA,NA,0,1,0,0,0,"Figure 3","Coila Lake",300,"km^2",25,"m^2",NA,NA,25,3e+08,"m^2","m^2","292","fish",12,NA,NA,NA,NA,NA,1997,10,4.1,0.6,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07846096908265,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,5.6,0.5,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73205080756888,NA,NA,NA,2,1.5,0.61,0.756973715310961,0.178604358451493,0.311779624030842,0.0293877626898469,0.756973715310961,0.182005152356747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA
150.86,-34.55,"538_Lake Conjola",NA,538,"Jones and West, 2005","AH",0,0,0,1,0,0,0,0,0,0,NA,NA,"small seagrass fish","seagrass",-34.55,150.86,"Australia","No",NA,"No",NA,NA,0,1,0,0,0,"Figure 3","Lake Conjola",300,"km^2",25,"m^2",NA,NA,25,3e+08,"m^2","m^2","293","fish",12,NA,NA,NA,NA,NA,1997,10,10.3,0.8,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7712812921102,NA,NA,NA,12,NA,NA,NA,NA,NA,1999,10,9.7,0.9,"SE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.11769145362398,NA,NA,NA,2,-0.600000000000001,1.45,-0.196391056881779,0.167470196817149,-0.060018009726253,0.014641392647237,-0.196391056881779,0.170300098680327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,7.61883687973022,NA,NA
