"QC","Study.ID","Reference","Collector","coral","plant","algae","fish","inverts","mobile.inverts","sessile.inverts","marine.mammals","phytoplankton","zooplankton","mesh.size","mesh.size.units","Descriptor.of.Taxa.Sampled","Sys","Lat","Long","Loc","Event.","Event.type","A.priori.","Year.of.Event","Notes","Vis","Trwl","Line","Drdg","Trp","Source","Site","n1","n2","sub1","sub2","I1","I2","ind1_error","ind1_error_type","ind2_error","ind2_error_type","P1","P2","SiSz","SiSz..units.","PltSz","PltSz..units.","T1","T1m","SppR","SppR1.Error","SppR1.Error.Type","Shan","Shan1.Error","Shan1.Error.Type","Even","Even1.Error","Even1.Error.Type","Event.type.2","Expected.Change.Direction","Event.Notes","SppR.SD","Shan.SD","Even.SD","Year","SiteSize","SiteSizeUnits","PlotSize","PlotSizeUnits","Taxa","date1","date2","row_number","yi.SppR.MD","vi.SppR.MD","yi.SppR.SMD","vi.SppR.SMD","yi.SppR.ROM","vi.SppR.ROM","yi.SppR.SMDH","vi.SppR.SMDH","yi.Shan.MD","vi.Shan.MD","yi.Shan.SMD","vi.Shan.SMD","yi.Shan.ROM","vi.Shan.ROM","yi.Shan.SMDH","vi.Shan.SMDH","yi.Even.MD","vi.Even.MD","yi.Even.SMD","vi.Even.SMD","yi.Even.ROM","vi.Even.ROM","yi.Even.SMDH","vi.Even.SMDH","len","temporal_std_r","Duration"
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,13.20987654,17.40740741,600,"m^2",50,"m^2",1994,"6",11.75851156,1.528903263,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528903263,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1994-06-01,1995-06-01,1716,-0.268533620000001,0.313232123270196,-0.189112387393599,0.167411739480536,-0.0231021945044144,0.00230599470579411,-0.189112387393599,0.170274449389491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.268140659800287,6
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,17.40740741,21.66666667,600,"m^2",50,"m^2",1995,"6",11.48997794,1.19215783,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19215783,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1995-06-01,1996-06-01,1717,1.86707586,0.203223665997496,1.63241013012037,0.222182559019158,0.150569447908975,0.00137234881158243,1.63241013012037,0.22746976418296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.108340619597282,6
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,21.66666667,9.50617284,600,"m^2",50,"m^2",1996,"6",13.3570538,1.008684143,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.008684143,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1996-06-01,1998-06-01,1718,-4.984559315,0.142811253241509,-5.19876290262562,0.72973199411909,-0.467092752855507,0.00130298587084026,-5.19876290262562,0.762120800887227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1.21940744798941,6
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,9.50617284,8.641975309,600,"m^2",50,"m^2",1998,"6",8.372494485,0.834440734,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834440734,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1998-06-01,1999-06-01,1719,2.342763975,0.183615556049449,2.15490564655874,0.263408715532723,0.246716882977956,0.00192159250539745,2.15490564655874,0.281162426364616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-1.7468236665029,6
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,8.641975309,15.67901235,600,"m^2",50,"m^2",1999,"6",10.71525846,1.227638112,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.227638112,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1999-06-01,2000-06-01,1720,1.43895656,0.319280693774217,1.00372747495268,0.187655600916143,0.126007274891851,0.00240498998170211,1.00372747495268,0.19178488720245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-0.352682488235733,6
NA,565,"McClanahan and Maina (2003)","PK",1,0,0,0,0,0,0,0,0,0,NA,NA,"Corals","coral reef",-2,40.42,"Kenyan southern fringing reef",NA,NA,"Yes",NA,"A study that looked the effect of changing temperautures on coral assemblages off the Kenyan coast.",1,0,0,0,0,"Fig 2 &5","Diani",12,12,NA,NA,NA,NA,NA,NA,NA,NA,8.641975309,15.67901235,600,"m^2",50,"m^2",2000,"6",12.15421502,1.524556654,"SD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524556654,NA,NA,NA,600,"m^2",50,"m^2","Mixed",1999-06-01,2000-06-01,1720,1.43895656,0.319280693774217,1.00372747495268,0.187655600916143,0.126007274891851,0.00240498998170211,1.00372747495268,0.19178488720245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.503617427351656,6
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",1986,"9",9,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",1986-09-01,2001-09-01,1730,-3.197,NA,NA,NA,-0.438849552127748,NA,NA,NA,-5.631,NA,NA,NA,-0.828050943024747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2001,"9",10,NA,NA,4.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2001-09-01,2002-09-01,1731,0,NA,NA,NA,0,NA,NA,NA,1.79,NA,NA,NA,0.343380276735607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2002,"9",10,NA,NA,6.159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2002-09-01,2003-09-01,1732,0,NA,NA,NA,0,NA,NA,NA,-0.428,NA,NA,NA,-0.0720243911353058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2003,"9",10,NA,NA,5.731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2003-09-01,2004-09-01,1733,1,NA,NA,NA,0.0953101798043249,NA,NA,NA,1.038,NA,NA,NA,0.16646332995687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2004,"9",11,NA,NA,6.769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2004-09-01,2005-09-01,1734,0,NA,NA,NA,0,NA,NA,NA,-0.271,NA,NA,NA,-0.040858928279562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",1985,"9",11,NA,NA,6.778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",1985-09-01,1986-09-01,1735,-2,NA,NA,NA,-0.200670695462151,NA,NA,NA,-0.978,NA,NA,NA,-0.155824155632486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2005,"9",11,NA,NA,6.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2005-09-01,2006-09-01,1736,-1,NA,NA,NA,-0.0953101798043249,NA,NA,NA,0.693,NA,NA,NA,0.101335806873448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",1986,"2",9,NA,NA,4.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",1986-02-01,2002-02-01,1737,1,NA,NA,NA,0.105360515657826,NA,NA,NA,2.175,NA,NA,NA,0.390918054460041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2002,"2",10,NA,NA,6.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2002-02-01,2003-02-01,1738,0,NA,NA,NA,0,NA,NA,NA,-1.831,NA,NA,NA,-0.317988947745694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2003,"2",10,NA,NA,4.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2003-02-01,2004-02-01,1739,-1,NA,NA,NA,-0.105360515657826,NA,NA,NA,-0.093,NA,NA,NA,-0.0191976171397173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2004,"2",9,NA,NA,4.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2004-02-01,2005-02-01,1740,1,NA,NA,NA,0.105360515657826,NA,NA,NA,1.465,NA,NA,NA,0.266460139125773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,-1.41421356237309,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2005,"2",10,NA,NA,6.263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2005-02-01,2007-02-01,1741,0,NA,NA,NA,0,NA,NA,NA,-0.495,NA,NA,NA,-0.0823339035606278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",300,"Ibarra-Obando et al 2009","JD",0,1,0,0,0,0,0,0,0,0,NA,NA,"grasses","salt marsh",31.719494,-116.650333,"Estero de Punta Bandera, Mexico",NA,NA,NA,NA,"Comparison between tidal marsh area and a non-tidal area that has been cut off from the ocean. Percent covers of all species are included but they are averages over all the sites",1,0,0,0,0,"Table 1","Tidal",20,20,1,1,NA,NA,NA,NA,NA,NA,NA,NA,8.95,"km^2",0.25,"m^2",2006,"9",10,NA,NA,7.191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950000,"m^2",0.25,"m^2","Phytoplankton",2005-09-01,2006-09-01,1736,-1,NA,NA,NA,-0.0953101798043249,NA,NA,NA,0.693,NA,NA,NA,0.101335806873448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,21
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U1",1,1,1,1,92.51798561,"62.30215827",3.45323741,NA,6.043165468,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",60.70512821,3.58974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1760,-23.78205129,NA,NA,NA,-0.497191432653774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U1",1,1,1,1,92.51798561,"62.30215827",3.45323741,NA,6.043165468,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",36.92307692,5.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1760,-23.78205129,NA,NA,NA,-0.497191432653774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U2",1,1,1,1,89.92805755,"122.7338129",4.316546763,NA,5.179856115,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",59.80769231,3.58974359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1761,3.14102564,NA,NA,NA,0.0511861074889035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186546,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U2",1,1,1,1,89.92805755,"122.7338129",4.316546763,NA,5.179856115,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",62.94871795,5.384615385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1761,3.14102564,NA,NA,NA,0.0511861074889035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186549,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U3",1,1,1,1,55.39568345,"89.92805755",0.863309353,NA,3.45323741,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",38.71794872,0.897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1762,16.15384615,NA,NA,NA,0.348696178121237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U3",1,1,1,1,55.39568345,"89.92805755",0.863309353,NA,3.45323741,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",54.87179487,2.692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1762,16.15384615,NA,NA,NA,0.348696178121237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186547,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U4",1,1,1,1,51.94244604,"85.61151079",1.726618705,NA,2.589928058,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",40.96153846,0.897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1763,13.46153846,NA,NA,NA,0.284154731914834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U4",1,1,1,1,51.94244604,"85.61151079",1.726618705,NA,2.589928058,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",54.42307692,2.692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1763,13.46153846,NA,NA,NA,0.284154731914834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U5",1,1,1,1,29.49640288,"81.29496403",0.863309353,NA,3.45323741,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",23.01282051,0.897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1764,24.67948718,NA,NA,NA,0.728718646418989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U5",1,1,1,1,29.49640288,"81.29496403",0.863309353,NA,3.45323741,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",47.69230769,2.692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1764,24.67948718,NA,NA,NA,0.728718646418989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186547,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U6",1,1,1,1,64.02877698,"37.26618705",1.726618705,NA,0.863309353,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",36.92307692,1.794871795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1765,-8.52564102,NA,NA,NA,-0.262537890477129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.707106781186547,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U6",1,1,1,1,64.02877698,"37.26618705",1.726618705,NA,0.863309353,NA,NA,NA,NA,NA,0.1,"m^2",2004,"6",28.3974359,1.346153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1765,-8.52564102,NA,NA,NA,-0.262537890477129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
"JD",303,"Birchenough et al, 2010","JD",0,0,0,0,1,1,1,0,0,0,NA,NA,"mussels, crabs, polychaetes","subtidal mudflat",50.6179,-0.390931,"Owers Bank, English Channel",NA,NA,NA,NA,NA,0,0,0,1,0,"Figure 6","U7",1,1,1,1,25.17985612,"40.71942446",0.863309353,NA,1.726618705,NA,NA,NA,NA,NA,0.1,"m^2",2003,"6",19.42307692,0.897435897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,"m^2","Coral",2003-01-01,2004-01-01,1766,5.38461539,NA,NA,NA,0.244691887771852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-0.707106781186548,1
